date,section,rank,leg_count,leg1_pitcher,leg1_pitcher_id,leg1_dir,leg1_line,leg1_odds,leg1_p_hit,leg1_novig_p,leg2_pitcher,leg2_pitcher_id,leg2_dir,leg2_line,leg2_odds,leg2_p_hit,leg2_novig_p,leg3_pitcher,leg3_pitcher_id,leg3_dir,leg3_line,leg3_odds,leg3_p_hit,leg3_novig_p,combined_amer,combined_dec,combined_hit,combined_novig,combined_edge,ev,leg1_actual_ks,leg1_hit,leg2_actual_ks,leg2_hit,leg3_actual_ks,leg3_hit,parlay_hit,realized_pnl
2026-05-11,two_leg,1,2,Drew Rasmussen,656876,under,4.5,195.0,0.626,0.497,Joey Cantillo,676282,under,5.5,133.0,0.633,0.542,,,,,,,,587,6.8735,0.396258,0.269374,0.126884,1.723679,6,0,4,1,,,0,-1.0
2026-05-11,two_leg,2,2,Ryan Weathers,677960,over,5.5,-130.0,0.674,0.536,Kevin Gausman,592332,under,5.5,124.0,0.647,0.567,,,,,,,,296,3.963077,0.436078,0.303912,0.132166,0.728211,9,1,5,1,,,1,2.963077
2026-05-11,two_leg,3,2,Roki Sasaki,808963,over,4.5,125.0,0.519,0.432,Michael Soroka,647336,over,5.5,110.0,0.522,0.458,,,,,,,,373,4.725,0.270918,0.197856,0.073062,0.280088,5,1,5,0,,,0,-1.0
2026-05-11,three_leg,1,3,Ryan Weathers,677960,over,5.5,-130.0,0.674,0.536,Drew Rasmussen,656876,under,4.5,195.0,0.626,0.497,Joey Cantillo,676282,under,5.5,133.0,0.633,0.542,1116,12.160808,0.267078,0.144384,0.122693,2.247883,9,1,6,0,4,1,0,-1.0
2026-05-11,three_leg,2,3,Roki Sasaki,808963,over,4.5,125.0,0.519,0.432,Kevin Gausman,592332,under,5.5,124.0,0.647,0.567,Michael Soroka,647336,over,5.5,110.0,0.522,0.458,958,10.584,0.175284,0.112184,0.0631,0.855205,5,1,5,1,5,0,0,-1.0
