date,section,rank,leg_count,leg1_pitcher,leg1_pitcher_id,leg1_dir,leg1_line,leg1_odds,leg1_p_hit,leg1_novig_p,leg2_pitcher,leg2_pitcher_id,leg2_dir,leg2_line,leg2_odds,leg2_p_hit,leg2_novig_p,leg3_pitcher,leg3_pitcher_id,leg3_dir,leg3_line,leg3_odds,leg3_p_hit,leg3_novig_p,combined_amer,combined_dec,combined_hit,combined_novig,combined_edge,ev
2026-05-15,two_leg,1,2,Ty Madden,680744,over,4.5,285.0,0.582,0.411,Clay Holmes,605280,over,4.5,285.0,0.695,0.579,,,,,,,,1382,14.8225,0.40449,0.237969,0.166521,4.995553
2026-05-15,two_leg,2,2,Randy Vásquez,681190,over,4.5,110.0,0.669,0.47,Tanner Bibee,676440,under,6.5,125.0,0.688,0.565,,,,,,,,373,4.725,0.460272,0.26555,0.194722,1.174785
2026-05-15,two_leg,3,2,Emerson Hancock,676106,over,5.5,118.0,0.644,0.454,Kyle Freeland,607536,over,3.5,130.0,0.599,0.432,,,,,,,,401,5.014,0.385756,0.196128,0.189628,0.934181
2026-05-15,two_leg,4,2,Aaron Nola,605400,under,5.5,-120.0,0.655,0.539,Coleman Crow,689441,under,4.5,-130.0,0.646,0.539,,,,,,,,224,3.24359,0.42313,0.290521,0.132609,0.37246
2026-05-15,three_leg,1,3,Randy Vásquez,681190,over,4.5,110.0,0.669,0.47,Kyle Freeland,607536,over,3.5,130.0,0.599,0.432,Tanner Bibee,676440,under,6.5,125.0,0.688,0.565,987,10.8675,0.275703,0.114718,0.160985,1.996202
2026-05-15,three_leg,2,3,Emerson Hancock,676106,over,5.5,118.0,0.644,0.454,Aaron Nola,605400,under,5.5,-120.0,0.655,0.539,Coleman Crow,689441,under,4.5,-130.0,0.646,0.539,607,7.071026,0.272496,0.131897,0.140599,0.926824
