date,game_pk,game_datetime_utc,pitcher_id,pitcher,opp,is_home,season_k_pct,recent_k_pct,swstr_pct,opp_k_pct,opp_k_source,park_factor,matchup_k_pct,exp_bf,proj_ks_v0,proj_ks_v1,proj_ks_v2,proj_ks_v2bc,proj_ks_ml,opp_lineup_json,line,over_odds,over_book,under_odds,under_book,n_books,p_over,novig_over,edge,ev_over,ev_under,cal_p_over_v2,cal_edge_v2,cal_p_over_ml,cal_edge_ml,cal_p_over_v2bc,cal_edge_v2bc,slate_line,slate_over_odds,slate_under_odds,slate_p_over,slate_novig_over,slate_edge,slate_cal_p_over_v2,slate_cal_edge_v2,slate_cal_p_over_ml,slate_cal_edge_ml,slate_over_hit,slate_over_pnl,slate_under_pnl,actual_ks,actual_bf,gs,error_v0,error_v1,error_v2,error_v2bc,error_ml,over_hit,over_pnl,under_pnl
2026-06-09,824591,2026-06-09T23:40:00Z,656550,Grant Holmes,Chicago White Sox,False,0.206,0.227,0.137,0.232,lineup,1.0,0.221,22.0,4.93,5.01,4.88,4.56,,"[{""id"": 803011, ""name"": ""Sam Antonacci"", ""slot"": 1}, {""id"": 678246, ""name"": ""Miguel Vargas"", ""slot"": 2}, {""id"": 643217, ""name"": ""Andrew Benintendi"", ""slot"": 3}, {""id"": 694378, ""name"": ""Jacob Gonzalez"", ""slot"": 4}, {""id"": 805367, ""name"": ""Chase Meidroth"", ""slot"": 5}, {""id"": 695731, ""name"": ""Braden Montgomery"", ""slot"": 6}, {""id"": 671976, ""name"": ""Tristan Peters"", ""slot"": 7}, {""id"": 682668, ""name"": ""Luisangel Acuña"", ""slot"": 8}, {""id"": 691011, ""name"": ""Drew Romo"", ""slot"": 9}]",4.5,-108,fanduel,-118,draftkings,6,0.538,0.49,0.048,0.036,-0.146,0.513,0.023,,,0.479,-0.011,4.5,-108,-118,0.543,0.49,0.053,0.515,0.025,,,0,-1.0,0.847,2,18,1,-2.93,-3.01,-2.88,-2.56,,0,-1.0,0.847
2026-06-09,823214,2026-06-10T01:45:00Z,605288,Adrian Houser,Washington Nationals,True,0.155,0.215,0.083,0.211,lineup,0.98,0.164,22.2,4.12,3.8,3.65,3.34,,"[{""id"": 695578, ""name"": ""James Wood"", ""slot"": 1}, {""id"": 671277, ""name"": ""Luis García Jr."", ""slot"": 2}, {""id"": 677588, ""name"": ""José Tena"", ""slot"": 3}, {""id"": 682928, ""name"": ""CJ Abrams"", ""slot"": 4}, {""id"": 695734, ""name"": ""Daylen Lile"", ""slot"": 5}, {""id"": 678391, ""name"": ""Jorbit Vivas"", ""slot"": 6}, {""id"": 683083, ""name"": ""Nasim Nuñez"", ""slot"": 7}, {""id"": 686452, ""name"": ""Drew Millas"", ""slot"": 8}, {""id"": 696285, ""name"": ""Jacob Young"", ""slot"": 9}]",3.5,-110,fanduel,-103,draftkings,4,0.496,0.5,-0.004,-0.053,-0.007,0.499,-0.001,,,0.428,-0.072,3.5,-110,-103,0.433,0.5,-0.067,0.479,-0.021,,,1,0.909,-1.0,6,18,1,1.88,2.2,2.35,2.66,,1,0.909,-1.0
2026-06-09,823858,2026-06-09T22:40:00Z,676974,Max Meyer,Arizona Diamondbacks,True,0.265,0.262,0.144,0.202,lineup,1.0,0.236,23.7,6.06,5.6,5.6,5.29,,"[{""id"": 606466, ""name"": ""Ketel Marte"", ""slot"": 1}, {""id"": 682998, ""name"": ""Corbin Carroll"", ""slot"": 2}, {""id"": 672515, ""name"": ""Gabriel Moreno"", ""slot"": 3}, {""id"": 571448, ""name"": ""Nolan Arenado"", ""slot"": 4}, {""id"": 656976, ""name"": ""Pavin Smith"", ""slot"": 5}, {""id"": 672695, ""name"": ""Geraldo Perdomo"", ""slot"": 6}, {""id"": 814439, ""name"": ""Ryan Waldschmidt"", ""slot"": 7}, {""id"": 694410, ""name"": ""LuJames Groover"", ""slot"": 8}, {""id"": 694371, ""name"": ""Tommy Troy"", ""slot"": 9}]",5.5,-110,fanduel,-110,fanduel,5,0.488,0.5,-0.012,-0.068,-0.023,0.497,-0.003,,,0.435,-0.065,5.5,-110,-110,0.414,0.5,-0.086,0.472,-0.028,,,0,-1.0,0.909,5,24,1,-1.06,-0.6,-0.6,-0.29,,0,-1.0,0.909
2026-06-09,824267,2026-06-09T22:40:00Z,671737,Taj Bradley,Detroit Tigers,False,0.257,0.264,0.129,0.22,lineup,1.0,0.254,23.0,5.97,5.99,5.85,5.53,,"[{""id"": 650402, ""name"": ""Gleyber Torres"", ""slot"": 1}, {""id"": 805808, ""name"": ""Kevin McGonigle"", ""slot"": 2}, {""id"": 693307, ""name"": ""Dillon Dingler"", ""slot"": 3}, {""id"": 681481, ""name"": ""Kerry Carpenter"", ""slot"": 4}, {""id"": 682985, ""name"": ""Riley Greene"", ""slot"": 5}, {""id"": 679529, ""name"": ""Spencer Torkelson"", ""slot"": 6}, {""id"": 690993, ""name"": ""Colt Keith"", ""slot"": 7}, {""id"": 663837, ""name"": ""Matt Vierling"", ""slot"": 8}, {""id"": 656716, ""name"": ""Zach McKinstry"", ""slot"": 9}]",5.5,-130,betrivers,110,betmgm,5,0.529,0.542,-0.013,-0.064,-0.012,0.51,-0.032,,,0.476,-0.066,5.5,-130,110,0.61,0.542,0.068,0.538,-0.004,,,0,-1.0,1.1,3,23,1,-2.97,-2.99,-2.85,-2.53,,0,-1.0,1.1
2026-06-09,823620,2026-06-09T23:10:00Z,642547,Freddy Peralta,St. Louis Cardinals,True,0.234,0.228,0.132,0.223,lineup,1.02,0.235,24.6,5.34,5.35,5.78,5.46,,"[{""id"": 802139, ""name"": ""JJ Wetherholt"", ""slot"": 1}, {""id"": 671056, ""name"": ""Iván Herrera"", ""slot"": 2}, {""id"": 676475, ""name"": ""Alec Burleson"", ""slot"": 3}, {""id"": 691023, ""name"": ""Jordan Walker"", ""slot"": 4}, {""id"": 663457, ""name"": ""Lars Nootbaar"", ""slot"": 5}, {""id"": 691026, ""name"": ""Masyn Winn"", ""slot"": 6}, {""id"": 699625, ""name"": ""Jimmy Crooks"", ""slot"": 7}, {""id"": 669357, ""name"": ""Nolan Gorman"", ""slot"": 8}, {""id"": 701675, ""name"": ""Nathan Church"", ""slot"": 9}]",5.5,115,betmgm,110,fanduel,5,0.518,0.541,-0.023,0.113,0.013,0.507,-0.034,,,0.464,-0.077,5.5,115,110,0.562,0.541,0.021,0.521,-0.02,,,0,-1.0,1.1,5,28,1,-0.34,-0.35,-0.78,-0.46,,0,-1.0,1.1
2026-06-09,824999,2026-06-10T02:05:00Z,688107,Robert Gasser,Athletics,False,0.192,0.192,0.119,0.259,lineup,1.0,0.221,19.5,4.42,3.74,4.31,3.99,,"[{""id"": 687515, ""name"": ""Colby Thomas"", ""slot"": 1}, {""id"": 701762, ""name"": ""Nick Kurtz"", ""slot"": 2}, {""id"": 669127, ""name"": ""Shea Langeliers"", ""slot"": 3}, {""id"": 691016, ""name"": ""Tyler Soderstrom"", ""slot"": 4}, {""id"": 691777, ""name"": ""Max Muncy"", ""slot"": 5}, {""id"": 641680, ""name"": ""Jonah Heim"", ""slot"": 6}, {""id"": 703607, ""name"": ""Henry Bolte"", ""slot"": 7}, {""id"": 680869, ""name"": ""Zack Gelof"", ""slot"": 8}, {""id"": 675961, ""name"": ""Alika Williams"", ""slot"": 9}]",4.5,-105,bovada,-118,draftkings,5,0.431,0.49,-0.059,-0.158,0.05,0.478,-0.012,,,0.369,-0.121,4.5,-105,-118,0.371,0.49,-0.119,0.457,-0.032,,,1,0.952,-1.0,7,25,1,2.58,3.26,2.69,3.01,,1,0.952,-1.0
2026-06-09,823374,2026-06-09T22:40:00Z,694973,Paul Skenes,Los Angeles Dodgers,True,0.294,0.28,0.132,0.217,lineup,1.0,0.277,22.4,6.63,5.79,6.22,5.91,,"[{""id"": 660271, ""name"": ""Shohei Ohtani"", ""slot"": 1}, {""id"": 681624, ""name"": ""Andy Pages"", ""slot"": 2}, {""id"": 518692, ""name"": ""Freddie Freeman"", ""slot"": 3}, {""id"": 605141, ""name"": ""Mookie Betts"", ""slot"": 4}, {""id"": 571970, ""name"": ""Max Muncy"", ""slot"": 5}, {""id"": 663656, ""name"": ""Kyle Tucker"", ""slot"": 6}, {""id"": 669899, ""name"": ""Ryan Ward"", ""slot"": 7}, {""id"": 687221, ""name"": ""Dalton Rushing"", ""slot"": 8}, {""id"": 690976, ""name"": ""Alex Freeland"", ""slot"": 9}]",6.5,104,draftkings,100,betmgm,4,0.429,0.491,-0.062,-0.124,0.141,0.477,-0.014,,,0.379,-0.112,6.5,104,100,0.447,0.491,-0.044,0.483,-0.008,,,1,1.04,-1.0,7,25,1,0.37,1.21,0.78,1.09,,1,1.04,-1.0
2026-06-09,824347,2026-06-10T00:40:00Z,608372,Tomoyuki Sugano,Chicago Cubs,True,0.136,0.132,0.073,0.216,lineup,0.92,0.118,22.4,3.09,2.83,2.65,2.33,,"[{""id"": 691718, ""name"": ""Pete Crow-Armstrong"", ""slot"": 1}, {""id"": 694208, ""name"": ""Moisés Ballesteros"", ""slot"": 2}, {""id"": 683737, ""name"": ""Michael Busch"", ""slot"": 3}, {""id"": 608324, ""name"": ""Alex Bregman"", ""slot"": 4}, {""id"": 664023, ""name"": ""Ian Happ"", ""slot"": 5}, {""id"": 673548, ""name"": ""Seiya Suzuki"", ""slot"": 6}, {""id"": 663538, ""name"": ""Nico Hoerner"", ""slot"": 7}, {""id"": 665804, ""name"": ""Miguel Amaya"", ""slot"": 8}, {""id"": 621020, ""name"": ""Dansby Swanson"", ""slot"": 9}]",2.5,125,betmgm,130,fanduel,4,0.494,0.578,-0.084,0.111,0.164,0.499,-0.079,,,0.412,-0.166,2.5,125,130,0.467,0.578,-0.111,0.49,-0.088,,,1,1.25,-1.0,3,22,1,-0.09,0.17,0.35,0.67,,1,1.25,-1.0
2026-06-09,822805,2026-06-09T23:07:00Z,554430,Zack Wheeler,Toronto Blue Jays,False,0.249,0.263,0.134,0.19,lineup,1.01,0.216,23.6,5.85,5.17,5.12,4.8,,"[{""id"": 665489, ""name"": ""Vladimir Guerrero Jr."", ""slot"": 1}, {""id"": 664770, ""name"": ""Nathan Lukes"", ""slot"": 2}, {""id"": 676391, ""name"": ""Ernie Clement"", ""slot"": 3}, {""id"": 660821, ""name"": ""Jesús Sánchez"", ""slot"": 4}, {""id"": 682818, ""name"": ""Yohendrick Piñango"", ""slot"": 5}, {""id"": 678218, ""name"": ""Brandon Valenzuela"", ""slot"": 6}, {""id"": 672960, ""name"": ""Kazuma Okamoto"", ""slot"": 7}, {""id"": 665926, ""name"": ""Andrés Giménez"", ""slot"": 8}, {""id"": 807727, ""name"": ""Charles McAdoo"", ""slot"": 9}]",5.5,-131,draftkings,110,bovada,5,0.405,0.551,-0.146,-0.286,0.25,0.469,-0.082,,,0.349,-0.202,5.5,-131,110,0.385,0.551,-0.166,0.462,-0.089,,,0,-1.0,1.1,5,24,1,-0.85,-0.17,-0.12,0.2,,0,-1.0,1.1
2026-06-09,824267,2026-06-09T22:40:00Z,675512,Troy Melton,Minnesota Twins,True,0.137,0.137,0.08,0.229,lineup,1.0,0.14,25.5,3.16,3.56,3.56,3.25,,"[{""id"": 621439, ""name"": ""Byron Buxton"", ""slot"": 1}, {""id"": 686797, ""name"": ""Brooks Lee"", ""slot"": 2}, {""id"": 665019, ""name"": ""Kody Clemens"", ""slot"": 3}, {""id"": 605137, ""name"": ""Josh Bell"", ""slot"": 4}, {""id"": 663616, ""name"": ""Trevor Larnach"", ""slot"": 5}, {""id"": 605170, ""name"": ""Victor Caratini"", ""slot"": 6}, {""id"": 668904, ""name"": ""Royce Lewis"", ""slot"": 7}, {""id"": 807712, ""name"": ""Luke Keaschall"", ""slot"": 8}, {""id"": 656484, ""name"": ""Tristan Gray"", ""slot"": 9}]",4.5,116,draftkings,-130,fanduel,5,0.286,0.455,-0.169,-0.382,0.263,0.426,-0.029,,,0.228,-0.227,4.5,116,-130,0.192,0.455,-0.263,0.384,-0.071,,,1,1.16,-1.0,5,23,1,1.84,1.44,1.44,1.75,,1,1.16,-1.0
2026-06-09,822969,2026-06-09T22:40:00Z,801139,Payton Tolle,Tampa Bay Rays,False,0.251,0.211,0.151,0.176,lineup,1.0,0.184,24.6,5.41,4.91,4.53,4.21,,"[{""id"": 650490, ""name"": ""Yandy Díaz"", ""slot"": 1}, {""id"": 691406, ""name"": ""Junior Caminero"", ""slot"": 2}, {""id"": 802415, ""name"": ""Chandler Simpson"", ""slot"": 3}, {""id"": 668723, ""name"": ""Ryan Vilade"", ""slot"": 4}, {""id"": 596103, ""name"": ""Austin Slater"", ""slot"": 5}, {""id"": 656775, ""name"": ""Cedric Mullins"", ""slot"": 6}, {""id"": 810938, ""name"": ""Ben Williamson"", ""slot"": 7}, {""id"": 663743, ""name"": ""Nick Fortes"", ""slot"": 8}, {""id"": 680700, ""name"": ""Richie Palacios"", ""slot"": 9}]",5.5,-110,betmgm,-113,betrivers,5,0.302,0.5,-0.198,-0.424,0.316,0.432,-0.068,,,0.248,-0.252,5.5,-110,-113,0.357,0.5,-0.143,0.452,-0.048,,,0,-1.0,0.885,3,28,1,-2.41,-1.91,-1.53,-1.21,,0,-1.0,0.885
2026-06-09,823374,2026-06-09T22:40:00Z,641778,Eric Lauer,Pittsburgh Pirates,False,0.16,0.13,0.095,0.197,lineup,1.0,0.13,24.2,3.41,3.77,3.14,2.83,,"[{""id"": 693304, ""name"": ""Nick Gonzales"", ""slot"": 1}, {""id"": 664040, ""name"": ""Brandon Lowe"", ""slot"": 2}, {""id"": 668804, ""name"": ""Bryan Reynolds"", ""slot"": 3}, {""id"": 656811, ""name"": ""Ryan O'Hearn"", ""slot"": 4}, {""id"": 542303, ""name"": ""Marcell Ozuna"", ""slot"": 5}, {""id"": 673995, ""name"": ""Davis Wendzel"", ""slot"": 6}, {""id"": 663968, ""name"": ""Jake Mangum"", ""slot"": 7}, {""id"": 669707, ""name"": ""Jared Triolo"", ""slot"": 8}, {""id"": 680779, ""name"": ""Henry Davis"", ""slot"": 9}]",4.5,126,fanduel,125,betmgm,4,0.209,0.428,-0.219,-0.527,0.779,0.393,-0.035,,,0.157,-0.271,4.5,126,125,0.239,0.428,-0.189,0.406,-0.022,,,1,1.26,-1.0,5,20,1,1.59,1.23,1.86,2.17,,1,1.26,-1.0
2026-06-09,823858,2026-06-09T22:40:00Z,668678,Zac Gallen,Miami Marlins,False,0.147,0.143,0.087,0.229,lineup,1.0,0.148,22.9,3.35,3.27,3.4,3.08,,"[{""id"": 689414, ""name"": ""Liam Hicks"", ""slot"": 1}, {""id"": 672640, ""name"": ""Otto Lopez"", ""slot"": 2}, {""id"": 669065, ""name"": ""Kyle Stowers"", ""slot"": 3}, {""id"": 669364, ""name"": ""Xavier Edwards"", ""slot"": 4}, {""id"": 677870, ""name"": ""Leo Jiménez"", ""slot"": 5}, {""id"": 683357, ""name"": ""Owen Caissie"", ""slot"": 6}, {""id"": 805300, ""name"": ""Jakob Marsee"", ""slot"": 7}, {""id"": 691788, ""name"": ""Joe Mack"", ""slot"": 8}, {""id"": 681393, ""name"": ""Connor Norby"", ""slot"": 9}]",4.5,110,betmgm,-120,bovada,5,0.255,0.484,-0.229,-0.464,0.365,0.413,-0.071,,,0.198,-0.286,4.5,110,-120,0.285,0.484,-0.199,0.425,-0.059,,,0,-1.0,0.833,3,26,1,-0.35,-0.27,-0.4,-0.08,,0,-1.0,0.833
