date,section,rank,leg_count,leg1_pitcher,leg1_pitcher_id,leg1_dir,leg1_line,leg1_odds,leg1_p_hit,leg1_novig_p,leg2_pitcher,leg2_pitcher_id,leg2_dir,leg2_line,leg2_odds,leg2_p_hit,leg2_novig_p,leg3_pitcher,leg3_pitcher_id,leg3_dir,leg3_line,leg3_odds,leg3_p_hit,leg3_novig_p,combined_amer,combined_dec,combined_hit,combined_novig,combined_edge,ev,overlaps_top_2leg,leg1_actual_ks,leg1_hit,leg2_actual_ks,leg2_hit,leg3_actual_ks,leg3_hit,parlay_hit,realized_pnl
2026-05-16,two_leg,1,2,Joey Cantillo,676282,under,4.5,255.0,0.68,0.421,Logan Henderson,701656,over,5.5,275.0,0.501,0.425,,,,,,,,1231,13.3125,0.34068,0.178925,0.161755,3.535302,,4,1,7,1,,,1,12.3125
2026-05-16,two_leg,2,2,Walker Buehler,621111,under,3.5,280.0,0.434,0.416,Bryce Elder,693821,over,5.5,295.0,0.382,0.417,,,,,,,,1401,15.01,0.165788,0.173472,-0.007684,1.488478,,6,0,3,0,,,0,-1.0
2026-05-16,three_leg,1,3,Joey Cantillo,676282,under,4.5,255.0,0.68,0.421,Logan Henderson,701656,over,5.5,275.0,0.501,0.425,Walker Buehler,621111,under,3.5,280.0,0.434,0.416,4959,50.5875,0.147855,0.074433,0.073422,6.479621,Joey Cantillo,4,1,7,1,6,0,0,-1.0
