date,section,rank,leg_count,leg1_pitcher,leg1_pitcher_id,leg1_dir,leg1_line,leg1_odds,leg1_p_hit,leg1_novig_p,leg2_pitcher,leg2_pitcher_id,leg2_dir,leg2_line,leg2_odds,leg2_p_hit,leg2_novig_p,leg3_pitcher,leg3_pitcher_id,leg3_dir,leg3_line,leg3_odds,leg3_p_hit,leg3_novig_p,combined_amer,combined_dec,combined_hit,combined_novig,combined_edge,ev,leg1_actual_ks,leg1_hit,leg2_actual_ks,leg2_hit,leg3_actual_ks,leg3_hit,parlay_hit,realized_pnl
2026-05-07,two_leg,1,2,Jake Irvin,663623,over,4.5,170.0,0.613,0.515,Mitch Keller,656605,over,3.5,120.0,0.666,0.568,,,,,,,,494,5.94,0.408258,0.29252,0.115738,1.425053,2,0,4,1,,,0,-1.0
2026-05-07,two_leg,2,2,Shota Imanaga,684007,over,6.5,114.0,0.586,0.473,MacKenzie Gore,669022,under,6.5,106.0,0.632,0.572,,,,,,,,341,4.4084,0.370352,0.270556,0.099796,0.63266,10,1,3,1,,,1,3.4084
2026-05-07,two_leg,3,2,Max Meyer,676974,over,5.5,-105.0,0.624,0.501,Matthew Liberatore,669461,under,3.5,130.0,0.534,0.435,,,,,,,,349,4.490476,0.333216,0.217935,0.115281,0.496299,5,0,6,0,,,0,-1.0
2026-05-07,two_leg,4,2,Rhett Lowder,695076,under,3.5,-106.0,0.603,0.495,Andrew Painter,691725,over,4.5,107.0,0.562,0.478,,,,,,,,302,4.02283,0.338886,0.23661,0.102276,0.363281,1,1,2,0,,,0,-1.0
2026-05-07,three_leg,1,3,Jake Irvin,663623,over,4.5,170.0,0.613,0.515,Mitch Keller,656605,over,3.5,120.0,0.666,0.568,MacKenzie Gore,669022,under,6.5,106.0,0.632,0.572,1124,12.2364,0.258019,0.167321,0.090698,2.157224,2,0,4,1,3,1,0,-1.0
2026-05-07,three_leg,2,3,Max Meyer,676974,over,5.5,-105.0,0.624,0.501,Shota Imanaga,684007,over,6.5,114.0,0.586,0.473,Matthew Liberatore,669461,under,3.5,130.0,0.534,0.435,861,9.609619,0.195265,0.103083,0.092181,0.876418,5,0,10,1,6,0,0,-1.0
