date,section,rank,leg_count,leg1_pitcher,leg1_pitcher_id,leg1_dir,leg1_line,leg1_odds,leg1_p_hit,leg1_novig_p,leg2_pitcher,leg2_pitcher_id,leg2_dir,leg2_line,leg2_odds,leg2_p_hit,leg2_novig_p,leg3_pitcher,leg3_pitcher_id,leg3_dir,leg3_line,leg3_odds,leg3_p_hit,leg3_novig_p,combined_amer,combined_dec,combined_hit,combined_novig,combined_edge,ev,ud_payout,ev_ud,ev_ud_boost,overlaps_top_2leg
2026-07-02,two_leg,1,2,Bryce Miller,682243,over,6.5,-123.0,0.732,0.543,Dustin May,669160,over,4.5,-101.0,0.631,0.48,,,,,,,,261,3.608066,0.461892,0.26064,0.201252,0.666537,3.0,0.385676,0.801379,
2026-07-02,two_leg,2,2,Walbert Ureña,700712,over,4.5,-115.0,0.66,0.529,Nathan Eovaldi,543135,over,6.5,-110.0,0.606,0.502,,,,,,,,257,3.56917,0.39996,0.265558,0.134402,0.427525,3.0,0.19988,0.559844,
2026-07-02,three_leg,1,3,Bryce Miller,682243,over,6.5,-123.0,0.732,0.543,Dustin May,669160,over,4.5,-101.0,0.631,0.48,Nathan Eovaldi,543135,over,6.5,-110.0,0.606,0.502,589,6.888125,0.279907,0.130841,0.149065,0.928031,6.0,0.679439,1.183271,Bryce Miller
