date,section,rank,leg_count,leg1_pitcher,leg1_pitcher_id,leg1_dir,leg1_line,leg1_odds,leg1_p_hit,leg1_novig_p,leg2_pitcher,leg2_pitcher_id,leg2_dir,leg2_line,leg2_odds,leg2_p_hit,leg2_novig_p,leg3_pitcher,leg3_pitcher_id,leg3_dir,leg3_line,leg3_odds,leg3_p_hit,leg3_novig_p,combined_amer,combined_dec,combined_hit,combined_novig,combined_edge,ev,ud_payout,ev_ud,ev_ud_boost,overlaps_top_2leg,leg1_actual_ks,leg1_hit,leg2_actual_ks,leg2_hit,leg3_actual_ks,leg3_hit,parlay_hit,realized_pnl
2026-07-02,two_leg,1,2,Bryce Miller,682243,over,6.5,-123.0,0.732,0.543,Framber Valdez,664285,under,5.5,115.0,0.635,0.554,,,,,,,,290,3.897967,0.46482,0.300822,0.163998,0.811853,3.0,0.39446,0.812798,,8,1,1,1,,,1,2.897967
2026-07-02,two_leg,2,2,Walbert Ureña,700712,over,4.5,-115.0,0.66,0.529,Dustin May,669160,over,4.5,-101.0,0.631,0.48,,,,,,,,272,3.72062,0.41646,0.25392,0.16254,0.549489,3.0,0.24938,0.624194,,6,1,1,0,,,0,-1.0
2026-07-02,two_leg,3,2,Jacob Misiorowski,694819,over,9.5,110.0,0.558,0.462,Ryan Gusto,687473,under,3.5,120.0,0.541,0.435,,,,,,,,362,4.62,0.301878,0.20097,0.100908,0.394676,3.0,-0.094366,0.177324,,10,1,2,1,,,1,3.62
2026-07-02,three_leg,1,3,Bryce Miller,682243,over,6.5,-123.0,0.732,0.543,Framber Valdez,664285,under,5.5,115.0,0.635,0.554,Dustin May,669160,over,4.5,-101.0,0.631,0.48,676,7.757341,0.293301,0.144395,0.148907,1.275239,6.0,0.759809,1.287751,Bryce Miller,8,1,1,1,1,0,0,-1.0
