date,game_pk,game_datetime_utc,pitcher_id,pitcher,opp,is_home,season_k_pct,recent_k_pct,swstr_pct,opp_k_pct,opp_k_source,park_factor,matchup_k_pct,exp_bf,proj_ks_v0,proj_ks_v1,proj_ks_v2,proj_ks_ml,opp_lineup_json,line,over_odds,over_book,under_odds,under_book,n_books,p_over,novig_over,edge,ev_over,ev_under,cal_p_over_v2,cal_edge_v2,cal_p_over_ml,cal_edge_ml,slate_line,slate_over_odds,slate_under_odds,slate_p_over,slate_novig_over,slate_edge,slate_cal_p_over_v2,slate_cal_edge_v2,slate_cal_p_over_ml,slate_cal_edge_ml,slate_over_hit,slate_over_pnl,slate_under_pnl,actual_ks,actual_bf,gs,error_v0,error_v1,error_v2,error_ml,over_hit,over_pnl,under_pnl
2026-05-25,823380,2026-05-25T17:35:00Z,676962,Ben Brown,Pittsburgh Pirates,False,0.264,0.299,0.13,0.239,lineup,1.0,0.295,28.0,6.39,8.2,8.26,,"[{""id"": 687462, ""name"": ""Spencer Horwitz"", ""slot"": 1}, {""id"": 664040, ""name"": ""Brandon Lowe"", ""slot"": 2}, {""id"": 668804, ""name"": ""Bryan Reynolds"", ""slot"": 3}, {""id"": 693304, ""name"": ""Nick Gonzales"", ""slot"": 4}, {""id"": 665833, ""name"": ""Oneil Cruz"", ""slot"": 5}, {""id"": 542303, ""name"": ""Marcell Ozuna"", ""slot"": 6}, {""id"": 804606, ""name"": ""Konnor Griffin"", ""slot"": 7}, {""id"": 691373, ""name"": ""Jhostynxon Garcia"", ""slot"": 8}, {""id"": 680779, ""name"": ""Henry Davis"", ""slot"": 9}]",5.5,205,betrivers,-130,draftkings,6,0.832,0.455,0.377,1.536,-0.702,0.619,0.164,,,5.5,205,-130,0.823,0.455,0.368,0.616,0.161,,,1,2.05,-1.0,7,24,1,0.61,-1.2,-1.26,,1,2.05,-1.0
2026-05-25,823948,2026-05-26T01:10:00Z,685299,Tanner Gordon,Los Angeles Dodgers,False,0.25,0.0,0.14,0.198,lineup,1.02,0.225,23.0,5.75,5.29,5.17,,"[{""id"": 660271, ""name"": ""Shohei Ohtani"", ""slot"": 1}, {""id"": 605141, ""name"": ""Mookie Betts"", ""slot"": 2}, {""id"": 518692, ""name"": ""Freddie Freeman"", ""slot"": 3}, {""id"": 681624, ""name"": ""Andy Pages"", ""slot"": 4}, {""id"": 663656, ""name"": ""Kyle Tucker"", ""slot"": 5}, {""id"": 606192, ""name"": ""Teoscar Hernández"", ""slot"": 6}, {""id"": 669257, ""name"": ""Will Smith"", ""slot"": 7}, {""id"": 808975, ""name"": ""Hyeseong Kim"", ""slot"": 8}, {""id"": 571771, ""name"": ""Enrique Hernández"", ""slot"": 9}]",3.5,-110,bovada,210,betrivers,5,0.758,0.529,0.229,0.446,-0.249,0.59,0.061,,,3.5,-110,210,0.758,0.529,0.229,0.59,0.061,,,0,-1.0,2.1,3,21,1,-2.75,-2.29,-2.17,,0,-1.0,2.1
2026-05-25,823784,2026-05-25T18:10:00Z,669461,Matthew Liberatore,Milwaukee Brewers,False,0.214,0.301,0.104,0.215,lineup,1.0,0.238,22.6,5.72,5.13,5.37,,"[{""id"": 694192, ""name"": ""Jackson Chourio"", ""slot"": 1}, {""id"": 668930, ""name"": ""Brice Turang"", ""slot"": 2}, {""id"": 661388, ""name"": ""William Contreras"", ""slot"": 3}, {""id"": 592885, ""name"": ""Christian Yelich"", ""slot"": 4}, {""id"": 683734, ""name"": ""Andrew Vaughn"", ""slot"": 5}, {""id"": 650859, ""name"": ""Luis Rengifo"", ""slot"": 6}, {""id"": 663368, ""name"": ""Blake Perkins"", ""slot"": 7}, {""id"": 669003, ""name"": ""Garrett Mitchell"", ""slot"": 8}, {""id"": 687401, ""name"": ""Joey Ortiz"", ""slot"": 9}]",4.5,120,fanatics,143,betrivers,6,0.621,0.437,0.184,0.366,-0.079,0.548,0.111,,,4.5,120,143,0.46,0.437,0.023,0.505,0.068,,,1,1.2,-1.0,10,22,1,4.28,4.87,4.63,,1,1.2,-1.0
2026-05-25,824598,2026-05-25T18:10:00Z,641743,Anthony Kay,Minnesota Twins,True,0.165,0.211,0.09,0.252,lineup,1.0,0.206,24.9,4.22,4.62,5.11,,"[{""id"": 621439, ""name"": ""Byron Buxton"", ""slot"": 1}, {""id"": 686797, ""name"": ""Brooks Lee"", ""slot"": 2}, {""id"": 668885, ""name"": ""Austin Martin"", ""slot"": 3}, {""id"": 605137, ""name"": ""Josh Bell"", ""slot"": 4}, {""id"": 665019, ""name"": ""Kody Clemens"", ""slot"": 5}, {""id"": 606115, ""name"": ""Orlando Arcia"", ""slot"": 6}, {""id"": 807712, ""name"": ""Luke Keaschall"", ""slot"": 7}, {""id"": 668952, ""name"": ""Ryan Kreidler"", ""slot"": 8}, {""id"": 656577, ""name"": ""Alex Jackson"", ""slot"": 9}]",4.5,122,fanduel,340,betrivers,6,0.578,0.433,0.145,0.284,0.856,0.537,0.104,,,4.5,122,340,0.548,0.433,0.115,0.528,0.095,,,1,1.22,-1.0,5,24,1,0.78,0.38,-0.11,,1,1.22,-1.0
2026-05-25,824598,2026-05-25T18:10:00Z,805673,Zebby Matthews,Chicago White Sox,False,0.233,0.233,0.098,0.247,lineup,1.0,0.256,24.3,5.36,6.16,6.23,,"[{""id"": 803011, ""name"": ""Sam Antonacci"", ""slot"": 1}, {""id"": 808959, ""name"": ""Munetaka Murakami"", ""slot"": 2}, {""id"": 678246, ""name"": ""Miguel Vargas"", ""slot"": 3}, {""id"": 695657, ""name"": ""Colson Montgomery"", ""slot"": 4}, {""id"": 805367, ""name"": ""Chase Meidroth"", ""slot"": 5}, {""id"": 643217, ""name"": ""Andrew Benintendi"", ""slot"": 6}, {""id"": 671976, ""name"": ""Tristan Peters"", ""slot"": 7}, {""id"": 691011, ""name"": ""Drew Romo"", ""slot"": 8}, {""id"": 807747, ""name"": ""Rikuu Nishida"", ""slot"": 9}]",5.5,116,fanduel,130,betrivers,5,0.59,0.449,0.141,0.274,-0.057,0.54,0.091,,,5.5,116,130,0.513,0.449,0.064,0.519,0.07,,,1,1.16,-1.0,6,25,1,0.64,-0.16,-0.23,,1,1.16,-1.0
2026-05-25,825005,2026-05-26T01:40:00Z,622491,Luis Castillo,Athletics,False,0.221,0.228,0.131,0.207,lineup,1.0,0.206,23.3,5.14,5.17,4.8,,"[{""id"": 666126, ""name"": ""Carlos Cortes"", ""slot"": 1}, {""id"": 701762, ""name"": ""Nick Kurtz"", ""slot"": 2}, {""id"": 669127, ""name"": ""Shea Langeliers"", ""slot"": 3}, {""id"": 667670, ""name"": ""Brent Rooker"", ""slot"": 4}, {""id"": 691016, ""name"": ""Tyler Soderstrom"", ""slot"": 5}, {""id"": 703607, ""name"": ""Henry Bolte"", ""slot"": 6}, {""id"": 643446, ""name"": ""Jeff McNeil"", ""slot"": 7}, {""id"": 680869, ""name"": ""Zack Gelof"", ""slot"": 8}, {""id"": 687231, ""name"": ""Darell Hernaiz"", ""slot"": 9}]",3.5,295,betrivers,134,draftkings,5,0.705,0.583,0.122,1.786,-0.311,0.573,-0.01,,,3.5,295,134,0.705,0.583,0.122,0.573,-0.01,,,1,2.95,-1.0,6,17,1,0.86,0.83,1.2,,1,2.95,-1.0
2026-05-25,823296,2026-05-25T22:40:00Z,666200,Jesús Luzardo,San Diego Padres,False,0.28,0.289,0.149,0.238,lineup,1.02,0.305,23.3,6.52,6.75,7.11,,"[{""id"": 665487, ""name"": ""Fernando Tatis Jr."", ""slot"": 1}, {""id"": 609280, ""name"": ""Miguel Andujar"", ""slot"": 2}, {""id"": 593428, ""name"": ""Xander Bogaerts"", ""slot"": 3}, {""id"": 592518, ""name"": ""Manny Machado"", ""slot"": 4}, {""id"": 701538, ""name"": ""Jackson Merrill"", ""slot"": 5}, {""id"": 592206, ""name"": ""Nick Castellanos"", ""slot"": 6}, {""id"": 664034, ""name"": ""Ty France"", ""slot"": 7}, {""id"": 657656, ""name"": ""Ramón Laureano"", ""slot"": 8}, {""id"": 660710, ""name"": ""Rodolfo Durán"", ""slot"": 9}]",6.5,210,betrivers,-132,draftkings,6,0.567,0.455,0.112,0.756,-0.238,0.533,0.079,,,6.5,235,116,0.534,0.455,0.079,0.525,0.07,,,0,-1.0,1.16,6,24,1,-0.52,-0.75,-1.11,,0,-1.0,0.758
2026-05-25,823625,2026-05-25T20:10:00Z,666157,Nick Lodolo,New York Mets,False,0.196,0.196,0.107,0.275,lineup,1.02,0.244,23.0,4.5,4.28,5.6,,"[{""id"": 701807, ""name"": ""Carson Benge"", ""slot"": 1}, {""id"": 666182, ""name"": ""Bo Bichette"", ""slot"": 2}, {""id"": 668901, ""name"": ""Mark Vientos"", ""slot"": 3}, {""id"": 543760, ""name"": ""Marcus Semien"", ""slot"": 4}, {""id"": 805999, ""name"": ""A.J. Ewing"", ""slot"": 5}, {""id"": 621438, ""name"": ""Tyrone Taylor"", ""slot"": 6}, {""id"": 703492, ""name"": ""Nick Morabito"", ""slot"": 7}, {""id"": 683146, ""name"": ""Brett Baty"", ""slot"": 8}, {""id"": 620443, ""name"": ""Luis Torrens"", ""slot"": 9}]",4.5,310,betrivers,115,bovada,5,0.658,0.557,0.101,1.699,-0.265,0.559,0.002,,,4.5,310,115,0.492,0.557,-0.065,0.514,-0.043,,,1,3.1,-1.0,7,25,1,2.5,2.72,1.4,,1,3.1,-1.0
2026-05-25,824107,2026-05-25T19:40:00Z,701542,Will Warren,Kansas City Royals,False,0.266,0.243,0.107,0.221,lineup,1.0,0.253,22.5,5.92,5.52,5.69,,"[{""id"": 672580, ""name"": ""Maikel Garcia"", ""slot"": 1}, {""id"": 677951, ""name"": ""Bobby Witt Jr."", ""slot"": 2}, {""id"": 686469, ""name"": ""Vinnie Pasquantino"", ""slot"": 3}, {""id"": 521692, ""name"": ""Salvador Perez"", ""slot"": 4}, {""id"": 695600, ""name"": ""Carter Jensen"", ""slot"": 5}, {""id"": 695506, ""name"": ""Jac Caglianone"", ""slot"": 6}, {""id"": 686555, ""name"": ""Isaac Collins"", ""slot"": 7}, {""id"": 686681, ""name"": ""Michael Massey"", ""slot"": 8}, {""id"": 664728, ""name"": ""Kyle Isbel"", ""slot"": 9}]",5.5,265,betrivers,128,draftkings,5,0.504,0.417,0.087,0.839,0.131,0.517,0.1,,,5.5,265,128,0.576,0.417,0.159,0.536,0.119,,,0,-1.0,1.28,3,24,1,-2.92,-2.52,-2.69,,0,-1.0,1.28
2026-05-25,823296,2026-05-25T22:40:00Z,656288,Griffin Canning,Philadelphia Phillies,True,0.253,0.253,0.123,0.219,lineup,1.02,0.252,18.8,5.83,4.71,4.72,,"[{""id"": 607208, ""name"": ""Trea Turner"", ""slot"": 1}, {""id"": 656941, ""name"": ""Kyle Schwarber"", ""slot"": 2}, {""id"": 547180, ""name"": ""Bryce Harper"", ""slot"": 3}, {""id"": 664761, ""name"": ""Alec Bohm"", ""slot"": 4}, {""id"": 669016, ""name"": ""Brandon Marsh"", ""slot"": 5}, {""id"": 681082, ""name"": ""Bryson Stott"", ""slot"": 6}, {""id"": 666969, ""name"": ""Adolis García"", ""slot"": 7}, {""id"": 702222, ""name"": ""Justin Crawford"", ""slot"": 8}, {""id"": 665561, ""name"": ""Rafael Marchán"", ""slot"": 9}]",4.5,230,betrivers,-142,draftkings,4,0.509,0.437,0.072,0.68,-0.164,0.518,0.081,,,4.5,230,-142,0.509,0.437,0.072,0.518,0.081,,,1,2.3,-1.0,5,24,1,-0.83,0.29,0.28,,1,2.3,-1.0
