date,game_pk,game_datetime_utc,pitcher_id,pitcher,opp,is_home,season_k_pct,recent_k_pct,swstr_pct,opp_k_pct,opp_k_source,park_factor,matchup_k_pct,exp_bf,proj_ks_v0,proj_ks_v1,proj_ks_v2,proj_ks_v2bc,proj_ks_ml,opp_lineup_json,line,over_odds,over_book,under_odds,under_book,n_books,p_over,novig_over,edge,ev_over,ev_under,cal_p_over_v2,cal_edge_v2,cal_p_over_ml,cal_edge_ml,cal_p_over_v2bc,cal_edge_v2bc
2026-06-10,824996,2026-06-11T01:05:00Z,678022,Jack Perkins,Milwaukee Brewers,True,0.271,0.316,0.158,0.208,team,1.0,0.267,28.0,6.64,7.46,7.46,7.17,,[],4.5,104,fanduel,-115,betmgm,5,0.865,0.469,0.396,0.765,-0.748,0.649,0.18,,,0.842,0.373
2026-06-10,824022,2026-06-11T01:38:00Z,663567,Peter Lambert,Los Angeles Angels,False,0.22,0.198,0.125,0.248,team,1.0,0.233,23.9,4.86,5.58,5.58,5.29,,[],4.5,-104,draftkings,-106,fanduel,4,0.655,0.495,0.16,0.285,-0.33,0.552,0.057,,,0.609,0.114
2026-06-10,824996,2026-06-11T01:05:00Z,687075,Brandon Sproat,Athletics,False,0.225,0.22,0.105,0.225,team,1.0,0.223,23.1,5.13,5.15,5.15,4.85,,[],4.5,114,fanduel,130,draftkings,4,0.585,0.456,0.129,0.252,-0.046,0.527,0.071,,,0.533,0.077
2026-06-10,824428,2026-06-10T17:10:00Z,800048,Parker Messick,New York Yankees,True,0.264,0.235,0.136,0.256,lineup,1.0,0.288,22.8,5.81,5.89,6.56,6.26,,"[{""id"": 502671, ""name"": ""Paul Goldschmidt"", ""slot"": 1}, {""id"": 700250, ""name"": ""Ben Rice"", ""slot"": 2}, {""id"": 641355, ""name"": ""Cody Bellinger"", ""slot"": 3}, {""id"": 642708, ""name"": ""Amed Rosario"", ""slot"": 4}, {""id"": 663757, ""name"": ""Trent Grisham"", ""slot"": 5}, {""id"": 676609, ""name"": ""José Caballero"", ""slot"": 6}, {""id"": 665862, ""name"": ""Jazz Chisholm Jr."", ""slot"": 7}, {""id"": 683011, ""name"": ""Anthony Volpe"", ""slot"": 8}, {""id"": 645305, ""name"": ""Ali Sánchez"", ""slot"": 9}]",5.5,115,betmgm,-118,draftkings,6,0.64,0.461,0.179,0.375,-0.334,0.546,0.085,,,0.595,0.134
2026-06-10,824022,2026-06-11T01:38:00Z,672282,Reid Detmers,Houston Astros,True,0.285,0.339,0.145,0.219,team,1.0,0.298,23.9,7.05,7.14,7.14,6.84,,[],6.5,104,fanduel,-112,betrivers,5,0.571,0.469,0.102,0.165,-0.188,0.522,0.053,,,0.526,0.057
2026-06-10,824428,2026-06-10T17:10:00Z,607074,Carlos Rodón,Cleveland Guardians,False,0.26,0.26,0.133,0.263,lineup,1.0,0.304,20.8,5.97,4.95,6.32,6.02,,"[{""id"": 682657, ""name"": ""Angel Martínez"", ""slot"": 1}, {""id"": 608070, ""name"": ""José Ramírez"", ""slot"": 2}, {""id"": 656555, ""name"": ""Rhys Hoskins"", ""slot"": 3}, {""id"": 681807, ""name"": ""David Fry"", ""slot"": 4}, {""id"": 683953, ""name"": ""Travis Bazzana"", ""slot"": 5}, {""id"": 656413, ""name"": ""Stuart Fairchild"", ""slot"": 6}, {""id"": 682177, ""name"": ""Daniel Schneemann"", ""slot"": 7}, {""id"": 595978, ""name"": ""Austin Hedges"", ""slot"": 8}, {""id"": 677587, ""name"": ""Brayan Rocchio"", ""slot"": 9}]",5.5,-104,draftkings,-115,betmgm,5,0.604,0.489,0.115,0.186,-0.26,0.534,0.045,,,0.558,0.069
2026-06-10,823618,2026-06-10T23:10:00Z,669467,Andre Pallante,New York Mets,False,0.186,0.202,0.103,0.22,team,1.02,0.192,22.4,4.43,4.22,4.31,4.01,,[],3.5,-154,fanduel,130,draftkings,6,0.624,0.579,0.045,0.03,-0.136,0.541,-0.039,,,0.568,-0.011
2026-06-10,824590,2026-06-10T23:40:00Z,519242,Chris Sale,Chicago White Sox,False,0.293,0.285,0.148,0.239,team,1.0,0.307,25.1,6.66,7.7,7.7,7.41,,[],7.5,105,betmgm,-118,draftkings,6,0.505,0.487,0.017,0.035,-0.085,0.5,0.013,,,0.462,-0.025
2026-06-10,823372,2026-06-10T22:40:00Z,660271,Shohei Ohtani,Pittsburgh Pirates,False,0.288,0.289,0.145,0.236,team,1.0,0.303,23.1,6.63,6.99,6.99,6.7,,[],6.5,118,draftkings,115,bovada,5,0.549,0.549,0.0,0.197,-0.031,0.515,-0.034,,,0.505,-0.044
2026-06-10,823215,2026-06-10T19:45:00Z,656492,Foster Griffin,San Francisco Giants,False,0.232,0.252,0.112,0.224,lineup,0.98,0.234,22.3,5.53,4.96,5.22,4.92,,"[{""id"": 669477, ""name"": ""Casey Schmitt"", ""slot"": 1}, {""id"": 650333, ""name"": ""Luis Arraez"", ""slot"": 2}, {""id"": 656305, ""name"": ""Matt Chapman"", ""slot"": 3}, {""id"": 646240, ""name"": ""Rafael Devers"", ""slot"": 4}, {""id"": 808982, ""name"": ""Jung Hoo Lee"", ""slot"": 5}, {""id"": 805811, ""name"": ""Bryce Eldridge"", ""slot"": 6}, {""id"": 691740, ""name"": ""Daniel Susac"", ""slot"": 7}, {""id"": 682674, ""name"": ""Victor Bericoto"", ""slot"": 8}, {""id"": 813841, ""name"": ""Jonah Cox"", ""slot"": 9}]",5.5,125,fanatics,-150,draftkings,6,0.423,0.43,-0.007,-0.049,-0.038,0.473,0.043,,,0.37,-0.06
