date,section,rank,leg_count,leg1_pitcher,leg1_pitcher_id,leg1_dir,leg1_line,leg1_odds,leg1_p_hit,leg1_novig_p,leg2_pitcher,leg2_pitcher_id,leg2_dir,leg2_line,leg2_odds,leg2_p_hit,leg2_novig_p,leg3_pitcher,leg3_pitcher_id,leg3_dir,leg3_line,leg3_odds,leg3_p_hit,leg3_novig_p,combined_amer,combined_dec,combined_hit,combined_novig,combined_edge,ev,overlaps_top_2leg
2026-05-22,two_leg,1,2,Chris Bassitt,605135,under,4.5,115.0,0.655,0.444,Bubba Chandler,696149,under,3.5,275.0,0.577,0.425,,,,,,,,706,8.0625,0.377935,0.1887,0.189235,2.047101,
2026-05-22,two_leg,2,2,Kevin Gausman,592332,under,6.0,130.0,0.788,0.493,Gerrit Cole,543037,under,4.5,123.0,0.572,0.426,,,,,,,,413,5.129,0.450736,0.210018,0.240718,1.311825,
2026-05-22,three_leg,1,3,Chris Bassitt,605135,under,4.5,115.0,0.655,0.444,Bubba Chandler,696149,under,3.5,275.0,0.577,0.425,Gerrit Cole,543037,under,4.5,123.0,0.572,0.426,1698,17.979375,0.216179,0.080386,0.135793,2.88676,Chris Bassitt
