date,section,rank,leg_count,leg1_pitcher,leg1_pitcher_id,leg1_dir,leg1_line,leg1_odds,leg1_p_hit,leg1_novig_p,leg2_pitcher,leg2_pitcher_id,leg2_dir,leg2_line,leg2_odds,leg2_p_hit,leg2_novig_p,leg3_pitcher,leg3_pitcher_id,leg3_dir,leg3_line,leg3_odds,leg3_p_hit,leg3_novig_p,combined_amer,combined_dec,combined_hit,combined_novig,combined_edge,ev
2026-05-07,two_leg,1,2,Jake Irvin,663623,over,4.5,170.0,0.613,0.515,Mitch Keller,656605,over,3.5,120.0,0.666,0.568,,,,,,,,494,5.94,0.408258,0.29252,0.115738,1.425053
2026-05-07,two_leg,2,2,Cade Povich,700249,over,4.5,-110.0,0.699,0.545,Shota Imanaga,684007,over,6.5,114.0,0.586,0.473,,,,,,,,309,4.085455,0.409614,0.257785,0.151829,0.673459
2026-05-07,two_leg,3,2,Max Meyer,676974,over,5.5,-105.0,0.624,0.501,Matthew Liberatore,669461,under,3.5,130.0,0.534,0.435,,,,,,,,349,4.490476,0.333216,0.217935,0.115281,0.496299
2026-05-07,two_leg,4,2,Jose Quintana,500779,under,3.5,-159.0,0.743,0.581,Rhett Lowder,695076,under,3.5,-106.0,0.603,0.495,,,,,,,,217,3.165658,0.448029,0.287595,0.160434,0.418307
2026-05-07,three_leg,1,3,Cade Povich,700249,over,4.5,-110.0,0.699,0.545,Jake Irvin,663623,over,4.5,170.0,0.613,0.515,Mitch Keller,656605,over,3.5,120.0,0.666,0.568,1034,11.34,0.285372,0.159423,0.125949,2.236122
2026-05-07,three_leg,2,3,Max Meyer,676974,over,5.5,-105.0,0.624,0.501,Shota Imanaga,684007,over,6.5,114.0,0.586,0.473,Matthew Liberatore,669461,under,3.5,130.0,0.534,0.435,861,9.609619,0.195265,0.103083,0.092181,0.876418
