date,section,rank,leg_count,leg1_pitcher,leg1_pitcher_id,leg1_dir,leg1_line,leg1_odds,leg1_p_hit,leg1_novig_p,leg2_pitcher,leg2_pitcher_id,leg2_dir,leg2_line,leg2_odds,leg2_p_hit,leg2_novig_p,leg3_pitcher,leg3_pitcher_id,leg3_dir,leg3_line,leg3_odds,leg3_p_hit,leg3_novig_p,combined_amer,combined_dec,combined_hit,combined_novig,combined_edge,ev,overlaps_top_2leg
2026-06-06,two_leg,1,2,Luinder Avila,679883,over,3.5,-145.0,0.881,0.568,Braxton Ashcraft,677952,over,5.5,210.0,0.61,0.471,,,,,,,,424,5.237931,0.53741,0.267528,0.269882,1.814917,
2026-06-06,two_leg,2,2,Will Warren,701542,over,5.5,124.0,0.498,0.432,Tanner Bibee,676440,under,4.5,126.0,0.471,0.421,,,,,,,,406,5.0624,0.234558,0.181872,0.052686,0.187426,
2026-06-06,three_leg,1,3,Nick Lodolo,666157,under,4.5,120.0,0.633,0.441,Luinder Avila,679883,over,3.5,-145.0,0.881,0.568,Braxton Ashcraft,677952,over,5.5,210.0,0.61,0.471,1052,11.523448,0.340181,0.11798,0.222201,2.920053,Luinder Avila
