date,section,rank,leg_count,leg1_pitcher,leg1_pitcher_id,leg1_dir,leg1_line,leg1_odds,leg1_p_hit,leg1_novig_p,leg2_pitcher,leg2_pitcher_id,leg2_dir,leg2_line,leg2_odds,leg2_p_hit,leg2_novig_p,leg3_pitcher,leg3_pitcher_id,leg3_dir,leg3_line,leg3_odds,leg3_p_hit,leg3_novig_p,combined_amer,combined_dec,combined_hit,combined_novig,combined_edge,ev,overlaps_top_2leg,leg1_actual_ks,leg1_hit,leg2_actual_ks,leg2_hit,leg3_actual_ks,leg3_hit,parlay_hit,realized_pnl
2026-06-01,two_leg,1,2,Luinder Avila,679883,over,3.5,115.0,0.869,0.475,Eduardo Rodriguez,593958,under,3.5,300.0,0.497,0.425,,,,,,,,760,8.6,0.431893,0.201875,0.230018,2.71428,,5,1,3,1,,,1,7.6
2026-06-01,two_leg,2,2,Shane Drohan,675660,over,3.5,130.0,0.64,0.434,Ty Madden,680744,over,3.5,-135.0,0.834,0.553,,,,,,,,300,4.003704,0.53376,0.240002,0.293758,1.137017,,5,1,4,1,,,1,3.003704
2026-06-01,two_leg,3,2,Joe Ryan,657746,under,5.5,128.0,0.589,0.423,Griffin Jax,643377,under,4.5,114.0,0.614,0.456,,,,,,,,388,4.8792,0.361646,0.192888,0.168758,0.764543,,9,0,5,0,,,0,-1.0
2026-06-01,two_leg,4,2,Chase Burns,695505,under,6.5,126.0,0.538,0.429,José Soriano,667755,under,6.5,120.0,0.54,0.437,,,,,,,,397,4.972,0.29052,0.187473,0.103047,0.444465,,,,7,0,,,0,-1.0
2026-06-01,three_leg,1,3,Luinder Avila,679883,over,3.5,115.0,0.869,0.475,Shane Drohan,675660,over,3.5,130.0,0.64,0.434,Eduardo Rodriguez,593958,under,3.5,300.0,0.497,0.425,1878,19.78,0.276412,0.087614,0.188798,4.46742,Luinder Avila,5,1,5,1,3,1,1,18.78
2026-06-01,three_leg,2,3,Joe Ryan,657746,under,5.5,128.0,0.589,0.423,Chase Burns,695505,under,6.5,126.0,0.538,0.429,Ty Madden,680744,over,3.5,-135.0,0.834,0.553,797,8.969689,0.26428,0.100351,0.163928,1.370506,,9,0,,,4,1,0,-1.0
